MISSION_ELAPSED_TIME,RX,RY,RZ,VX,VY,VZ,MASS,WPSA,Link_Budget_WPSADS54,DS54,Link_Budget_DS54,DS24,Link_Budget_DS24,DS34,Link_Budget_DS34
2208.276718,-131819.243969439,-18241.9864179814,3449.06442357341,-1.92,-0.681,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2209.276718,-132045.477408346,-18449.8240513882,3809.98364847738,-1.92,-0.68,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2210.276718,-132017.633815096,-18527.2526187104,3198.47952935631,-1.92,-0.68,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2211.276718,-132121.522209364,-18018.1223429638,3915.85015705861,-1.92,-0.68,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2212.276718,-132865.754971856,-18731.4567931417,3376.95786231469,-1.92,-0.68,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2213.276718,-132947.010598917,-18775.1314483947,3395.19202204882,-1.91,-0.68,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2214.276718,-132853.153774717,-18375.9492131417,3607.47022406659,-1.91,-0.68,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2215.276718,-132951.160627328,-18481.390560626,3260.92430469404,-1.91,-0.679,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2216.276718,-133448.187698552,-18302.7663928022,3308.36465466514,-1.91,-0.679,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2217.276718,-132991.337877779,-18554.3061576377,3590.92012540868,-1.91,-0.679,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2218.276718,-132817.120930479,-18899.7660773401,3310.5437662965,-1.91,-0.679,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2219.276718,-132703.107827248,-18582.0055435895,3299.26443507146,-1.91,-0.679,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2220.276718,-132722.023371255,-18968.1778370602,3118.21863744583,-1.9,-0.678,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2221.276718,-134153.419570865,-18439.3279226718,3813.17382380083,-1.9,-0.678,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2222.276718,-134217.161830916,-19126.0681480702,3345.65239597015,-1.9,-0.678,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2223.276718,-134360.798664521,-18515.7833559057,3205.34243124948,-1.9,-0.678,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2224.276718,-134079.900322807,-18990.8600705033,2960.98650529243,-1.9,-0.678,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2225.276718,-134122.206671689,-18830.7353379531,3259.47361879316,-1.9,-0.678,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2226.276718,-134099.431330722,-19181.2234015328,3170.29842108323,-1.9,-0.677,-0.297,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2227.276718,-134020.282214039,-19184.9751490037,2762.52320912437,-1.9,-0.677,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2228.276718,-133880.332006604,-19180.6431105191,3412.44945430684,-1.89,-0.677,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2229.276718,-133677.737964491,-19836.8278276415,2988.24836675083,-1.89,-0.677,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2230.276718,-135207.370623392,-19103.0081854772,3051.73337866465,-1.89,-0.677,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2231.276718,-134906.399086926,-19343.1207906406,2833.72367217166,-1.89,-0.676,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2232.276718,-135058.617338182,-19360.735228276,2928.87919771159,-1.89,-0.676,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2233.276718,-135040.013870158,-19364.8342588997,3100.11469525281,-1.89,-0.676,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2234.276718,-134602.721799473,-19492.8518728807,3054.50393850971,-1.89,-0.676,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2235.276718,-135160.130092473,-19259.7299708911,3157.72050739018,-1.89,-0.676,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2236.276718,-134735.602207131,-19096.2248598239,3024.49218315899,-1.88,-0.676,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2237.276718,-135120.388076981,-19361.9516539331,3047.10402834109,-1.88,-0.675,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2238.276718,-134799.448199498,-19922.1244837032,2696.91433649456,-1.88,-0.675,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2239.276718,-135729.30090763,-19605.9769214022,3079.14368468205,-1.88,-0.675,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2240.276718,-136159.5973658,-19867.8960451284,2780.98699816471,-1.88,-0.675,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2241.276718,-135952.14453233,-19436.494093267,2808.35268647656,-1.88,-0.675,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2242.276718,-135822.999000495,-19933.6774394362,2812.45705442925,-1.88,-0.674,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2243.276718,-135961.210952874,-19435.4774533732,2955.16181568339,-1.88,-0.674,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2244.276718,-135956.599923926,-20245.4281443075,3038.52153922417,-1.87,-0.674,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2245.276718,-136183.083381214,-19825.0389540119,3004.48729724915,-1.87,-0.674,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2246.276718,-135733.164346617,-19567.7619731074,2748.51352266221,-1.87,-0.674,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2247.276718,-136096.645136971,-19948.2047086205,2685.00100111924,-1.87,-0.673,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2248.276718,-137323.022933442,-20022.3895113781,2883.84268388827,-1.87,-0.673,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2249.276718,-136725.622814631,-20070.3494069352,2569.71275456853,-1.87,-0.673,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2250.276718,-136945.652831092,-20215.5409306089,2428.69729830208,-1.87,-0.673,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2251.276718,-137018.822611045,-19658.6364051982,2447.45110286574,-1.87,-0.673,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2252.276718,-136813.869527495,-20139.6675730511,2276.13703103763,-1.86,-0.673,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2253.276718,-136869.400222742,-20205.2149891946,2876.08926924468,-1.86,-0.672,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2254.276718,-137010.030740701,-20404.4013677033,2675.77637582436,-1.86,-0.672,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2255.276718,-137340.682900414,-20191.2098976107,2415.95957109862,-1.86,-0.672,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2256.276718,-137237.40308265,-20561.2149424177,2698.0699559632,-1.86,-0.672,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2257.276718,-138430.106456945,-20641.1007985234,2348.30867513223,-1.86,-0.672,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2258.276718,-137892.282357047,-20127.7842958494,2713.71289176082,-1.86,-0.671,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2259.276718,-138080.672392284,-20271.6928549122,2533.70574568982,-1.86,-0.671,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2260.276718,-138025.563738642,-20227.7144564272,2565.97943350682,-1.85,-0.671,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2261.276718,-138136.379496399,-20532.249051192,2461.48563746807,-1.85,-0.671,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2262.276718,-137952.546332693,-20795.9811267939,2324.1146201367,-1.85,-0.671,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2263.276718,-137811.26296818,-20345.9018304566,2194.40803012554,-1.85,-0.671,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2264.276718,-137880.394633657,-20530.8939548685,2775.92827806475,-1.85,-0.67,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2265.276718,-138109.914323497,-20655.2327541407,2493.0915588493,-1.85,-0.67,-0.298,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2266.276718,-139024.509969059,-20694.5417533126,2155.5499732696,-1.85,-0.67,-0.299,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2267.276718,-139259.699267637,-20862.7249224099,2334.18251862831,-1.85,-0.67,-0.299,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2268.276718,-138881.358495227,-20468.2447631561,2497.18754783687,-1.84,-0.67,-0.299,22666.29909,1,82.56479774,0,,1,510.5090629,1,333.1925883
2269.276718,-139056.21982281,-20699.6052864514,2298.74032244693,-1.84,-0.67,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2270.276718,-139349.567033148,-20560.1335433532,2434.18555466457,-1.84,-0.669,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2271.276718,-138758.335236235,-20655.0092597611,2503.79946438133,-1.84,-0.669,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2272.276718,-139143.005082956,-20854.8354315338,1988.38083135135,-1.84,-0.669,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2273.276718,-139253.165842831,-20818.8013003759,2188.54425532241,-1.84,-0.669,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2274.276718,-139329.122315582,-21088.2086997987,2197.29258549945,-1.84,-0.669,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2275.276718,-140223.193050065,-21043.70641329,2288.36646599321,-1.84,-0.668,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2276.276718,-139970.424955346,-20921.8343911073,2428.1758262345,-1.84,-0.668,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2277.276718,-139862.830942212,-21142.5653290819,2112.93510503252,-1.83,-0.668,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2278.276718,-139759.06293179,-21080.6388956799,2223.10169628762,-1.83,-0.668,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2279.276718,-140263.095704187,-21393.2998062234,2345.35903535434,-1.83,-0.668,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2280.276718,-140173.182281288,-21358.8912185875,2161.96922847529,-1.83,-0.668,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2281.276718,-140077.527802424,-20928.1981765497,2059.09494715892,-1.83,-0.667,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2282.276718,-139754.137209,-21146.2872377036,1723.49564746235,-1.83,-0.667,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2283.276718,-139916.039252507,-21788.3155183347,2263.36150627757,-1.83,-0.667,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2284.276718,-141242.073169299,-21474.0263848576,2188.30068788139,-1.83,-0.667,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2285.276718,-141001.771727208,-21200.8814748728,1904.48344985786,-1.82,-0.667,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2286.276718,-140644.318470007,-21348.032472175,2093.94129551862,-1.82,-0.666,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2287.276718,-140741.794214416,-21469.9447960939,2168.27768925844,-1.82,-0.666,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2288.276718,-141596.253202837,-21707.7510126518,2110.94858571882,-1.82,-0.666,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2289.276718,-141185.187532288,-21552.1217526024,1523.44207077472,-1.82,-0.666,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2290.276718,-141703.491466026,-21608.5897861045,1915.86785992916,-1.82,-0.666,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2291.276718,-140642.232517744,-21599.5227686676,1855.92799382784,-1.82,-0.666,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2292.276718,-141287.783459435,-21802.5733136133,2133.96173089522,-1.82,-0.665,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2293.276718,-141844.79304811,-22079.2594946116,2094.29680396231,-1.82,-0.665,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2294.276718,-142056.939876604,-21881.9774970233,1776.4698390182,-1.81,-0.665,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2295.276718,-142424.782996926,-21985.0975307954,2007.35059746378,-1.81,-0.665,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2296.276718,-141742.543149387,-21402.9703394832,2240.47756387857,-1.81,-0.665,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2297.276718,-142278.062949939,-21873.8275835188,1900.40196554062,-1.81,-0.665,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2298.276718,-141921.96809108,-22017.014143737,2110.58048995287,-1.81,-0.664,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2299.276718,-142043.015142971,-22323.2251690182,1812.82617412295,-1.81,-0.664,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2300.276718,-141925.486764289,-22065.3650353054,1997.42600107316,-1.81,-0.664,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2301.276718,-142007.644879037,-21709.8970703098,1786.21641567487,-1.81,-0.664,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2302.276718,-143020.618344761,-21906.7319871145,1970.05188214855,-1.81,-0.664,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2303.276718,-142643.962044957,-22058.7696446872,1920.93161104508,-1.8,-0.663,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2304.276718,-142885.041358975,-22315.3165507399,1693.87559871196,-1.8,-0.663,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2305.276718,-143085.538618673,-22289.8780251404,1741.30496648318,-1.8,-0.663,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2306.276718,-142781.619683682,-22028.3627112067,1815.16152433467,-1.8,-0.663,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2307.276718,-142953.431746548,-22317.5498084907,1608.97802478135,-1.8,-0.663,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2308.276718,-142713.540653953,-21896.71744495,2001.81288973132,-1.8,-0.663,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2309.276718,-143187.674039309,-22298.8748716978,1704.86165458735,-1.8,-0.662,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2310.276718,-142811.807288399,-21888.5730706531,1701.32510137103,-1.8,-0.662,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2311.276718,-144176.725228205,-22180.8761745158,1375.12380186806,-1.8,-0.662,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2312.276718,-144054.542333967,-22114.6383392164,1211.97000185092,-1.79,-0.662,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2313.276718,-143779.528784834,-22287.5444906183,1471.58753659618,-1.79,-0.662,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2314.276718,-143990.501812726,-22928.1471755964,1421.18114426521,-1.79,-0.662,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2315.276718,-143940.142906492,-22607.9873891304,1518.44005775426,-1.79,-0.661,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2316.276718,-144278.185258894,-22511.7651485886,1394.65374522005,-1.79,-0.661,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2317.276718,-144147.645630415,-22524.8694297428,1289.57732919204,-1.79,-0.661,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2318.276718,-143910.081061075,-22821.4816210976,1128.44591954352,-1.79,-0.661,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2319.276718,-144126.650368135,-22730.6849719103,1541.98828403531,-1.79,-0.661,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2320.276718,-143936.139834488,-22757.6977034889,1326.89788723623,-1.79,-0.66,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2321.276718,-144850.382961344,-22603.937811598,1623.94694216322,-1.78,-0.66,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2322.276718,-144886.96167109,-22625.949990765,1767.29124838921,-1.78,-0.66,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2323.276718,-144973.15751984,-22330.5536275404,1539.70824240473,-1.78,-0.66,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2324.276718,-145183.692966824,-23232.2317714897,1516.90179787168,-1.78,-0.66,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2325.276718,-145309.374957512,-23090.4569284075,1145.37993748785,-1.78,-0.66,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2326.276718,-145099.864410655,-23185.7927744196,1214.08764783277,-1.78,-0.659,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2327.276718,-145103.85497901,-22963.2431408408,1448.3870483358,-1.78,-0.659,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2328.276718,-145155.571077881,-23101.0153146621,1214.13317569006,-1.78,-0.659,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2329.276718,-144876.805993048,-23143.3234768562,1085.26112060395,-1.78,-0.659,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2330.276718,-146210.152511483,-23520.8902806093,1012.83257901981,-1.77,-0.659,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2331.276718,-145698.570933575,-22927.6500502888,1498.11849281424,-1.77,-0.659,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2332.276718,-146024.262861118,-23570.7563201514,1051.28618900298,-1.77,-0.658,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2333.276718,-146355.856055409,-23539.7215439031,1558.40078030596,-1.77,-0.658,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2334.276718,-145986.291972975,-23271.6312353012,991.490852346478,-1.77,-0.658,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2335.276718,-145841.372112139,-22854.5124701699,1128.89056597797,-1.77,-0.658,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2336.276718,-146103.138511485,-23322.3338716138,1541.54272356787,-1.77,-0.658,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2337.276718,-146020.296889716,-23371.9749878148,1120.7037465743,-1.77,-0.657,-0.299,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2338.276718,-146417.220368475,-23659.710308803,1210.55642654603,-1.77,-0.657,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2339.276718,-147052.835453296,-23483.9845441671,1370.67132984826,-1.76,-0.657,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2340.276718,-146962.484761249,-23573.026137339,1132.84729007172,-1.76,-0.657,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2341.276718,-147313.715165492,-23487.5962884772,1265.94837018368,-1.76,-0.657,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2342.276718,-147018.919632463,-23805.8373137797,1682.41995542474,-1.76,-0.657,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2343.276718,-146714.776043717,-24004.1079094058,1068.42402324474,-1.76,-0.656,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2344.276718,-146977.074706756,-23547.5948962278,1262.94262478588,-1.76,-0.656,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2345.276718,-147246.385287632,-24030.1652585494,1429.97278100421,-1.76,-0.656,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2346.276718,-147252.048705098,-23857.8707393036,853.464213584183,-1.76,-0.656,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2347.276718,-147263.70784656,-23687.4789435973,1110.4414122696,-1.76,-0.656,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2348.276718,-147004.299430265,-23814.6647282274,1130.4586264365,-1.75,-0.656,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2349.276718,-147657.783292579,-23905.964570079,1065.71639187424,-1.75,-0.655,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2350.276718,-148025.029848631,-24044.2924993791,824.066397001715,-1.75,-0.655,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2351.276718,-148196.919299634,-24160.6360619119,761.233867403712,-1.75,-0.655,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2352.276718,-148358.715052042,-24172.2843820656,716.588379031875,-1.75,-0.655,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2353.276718,-147958.527771865,-24189.8089506025,780.967509402946,-1.75,-0.655,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2354.276718,-148139.784145327,-24030.2214057644,907.206600929645,-1.75,-0.655,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2355.276718,-147679.521959113,-24100.153682732,645.84284919831,-1.75,-0.654,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2356.276718,-147697.520338753,-24147.0039776984,851.010752776289,-1.75,-0.654,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2357.276718,-147991.755857893,-24475.0197165323,1154.23789227674,-1.75,-0.654,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2358.276718,-149224.700190827,-24262.635697007,676.138766297514,-1.74,-0.654,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2359.276718,-148981.696295067,-24365.0140785433,834.892288279435,-1.74,-0.654,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2360.276718,-149121.119808651,-24119.3703093101,704.537022459357,-1.74,-0.654,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2361.276718,-149401.444906869,-24418.9908190648,744.624341448595,-1.74,-0.653,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2362.276718,-149181.424540706,-23878.9042780853,644.865745880387,-1.74,-0.653,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2363.276718,-148976.351369757,-24415.1736884407,870.155680512032,-1.74,-0.653,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2364.276718,-148781.106746927,-24558.9288940887,638.26257281049,-1.74,-0.653,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2365.276718,-148662.497017009,-24792.7714171255,1000.00493225441,-1.74,-0.653,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2366.276718,-149026.630041831,-24514.199522982,831.418172734191,-1.74,-0.652,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2367.276718,-149075.689174362,-24940.1473070355,465.353841288517,-1.74,-0.652,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2368.276718,-150004.524065551,-24554.173012908,492.974140907286,-1.73,-0.652,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2369.276718,-150076.484603562,-24402.8475238037,560.145698674125,-1.73,-0.652,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2370.276718,-149663.592446198,-24899.3531197067,558.289740263277,-1.73,-0.652,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2371.276718,-149894.699912754,-24943.7241038495,230.226785348712,-1.73,-0.652,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2372.276718,-150015.393617628,-24772.1197851713,602.806545362083,-1.73,-0.651,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2373.276718,-150220.347970638,-25026.4180368207,330.470250383116,-1.73,-0.651,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2374.276718,-149748.990797086,-24852.501497195,58.2384795120896,-1.73,-0.651,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2375.276718,-149795.885655931,-24856.6224609026,296.347357904664,-1.73,-0.651,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2376.276718,-150614.933888907,-25086.0715311396,454.250792461102,-1.73,-0.651,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2377.276718,-149865.423517557,-25136.4998745073,464.715685781191,-1.72,-0.651,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2378.276718,-150679.856997918,-25057.6225394787,575.211542249627,-1.72,-0.65,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2379.276718,-151272.196679571,-25062.4824478064,684.801235363981,-1.72,-0.65,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2380.276718,-151237.160714721,-24810.2943975865,817.985950884602,-1.72,-0.65,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2381.276718,-150730.268345326,-25015.667609663,683.971496781953,-1.72,-0.65,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2382.276718,-151031.098493732,-25307.1722947724,602.307548372002,-1.72,-0.65,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2383.276718,-151089.659524251,-25090.6179613771,329.515160170564,-1.72,-0.65,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2384.276718,-150771.411407299,-25301.5799873697,133.174632395669,-1.72,-0.649,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2385.276718,-150819.305258485,-25346.1687544723,547.839523261261,-1.72,-0.649,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2386.276718,-150972.92422591,-25536.4345206876,601.04101229869,-1.72,-0.649,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2387.276718,-152053.544137824,-25446.388694758,478.60409927738,-1.71,-0.649,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2388.276718,-152191.690433364,-25632.0086403627,-225.281744470018,-1.71,-0.649,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2389.276718,-151981.591902623,-25679.6409307848,650.215152307132,-1.71,-0.649,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2390.276718,-152049.395203079,-25596.7100273064,113.129523216502,-1.71,-0.648,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
2391.276718,-151915.727620671,-25582.1316651767,26.8150345472182,-1.71,-0.648,-0.3,22666.29909,0,,0,,1,510.5090629,1,333.1925883
